season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,days_since_01_01_2011
4,1,11,0,0,0,1,3.554150999999999,0.468333,0.1505,309,2115,2424,694
4,1,11,0,1,1,1,6.726650999999999,0.535417,0.04665,337,4750,5087,695
4,1,11,0,2,1,2,5.708349,0.786667,0.237562,123,3836,3959,696
4,1,11,0,3,1,1,5.943349000000001,0.50625,0.210821,198,5062,5260,697
4,1,11,0,4,1,1,5.200890000000001,0.555652,0.115522,243,5080,5323,698
4,1,11,0,5,1,1,6.021651,0.649583,0.0584708,362,5306,5668,699
4,1,12,0,6,0,2,6.021651,0.806667,0.0597042,951,4240,5191,700
4,1,12,0,0,0,2,8.3325,0.823333,0.124379,892,3757,4649,701
4,1,12,0,1,1,1,13.267500000000002,0.7675,0.0827208,555,5679,6234,702
4,1,12,0,2,1,1,14.364151,0.73375,0.174129,551,6055,6606,703
4,1,12,0,3,1,1,12.601651,0.485,0.324021,331,5398,5729,704
4,1,12,0,4,1,1,4.024151,0.50875,0.174754,340,5035,5375,705
4,1,12,0,5,1,2,7.079151,0.764167,0.1306,349,4659,5008,706
4,1,12,0,6,0,2,9.938349,0.91125,0.101379,1153,4429,5582,707
4,1,12,0,0,0,2,10.055848999999998,0.905417,0.157975,441,2787,3228,708
4,1,12,0,1,1,2,12.484151,0.925,0.190308,329,4841,5170,709
4,1,12,0,2,1,2,8.606651,0.596667,0.296037,282,5219,5501,710
4,1,12,0,3,1,2,5.9825,0.538333,0.162937,310,5009,5319,711
4,1,12,0,4,1,1,5.904151000000001,0.485833,0.174129,425,5107,5532,712
4,1,12,0,5,1,1,5.238349,0.642917,0.131229,429,5182,5611,713
4,1,12,0,6,0,1,7.235849,0.650417,0.10635,767,4280,5047,714
4,1,12,0,0,0,2,9.037499999999998,0.83875,0.100742,538,3248,3786,715
4,1,12,0,1,1,2,10.486650999999998,0.907083,0.0982583,212,4373,4585,716
4,1,12,0,2,1,1,11.309151,0.66625,0.221404,433,5124,5557,717
4,1,12,0,3,1,1,7.627500000000001,0.625417,0.184092,333,4934,5267,718
4,1,12,0,4,1,2,7.510000000000002,0.667917,0.132463,314,3814,4128,719
1,1,12,0,5,1,2,7.353349,0.556667,0.374383,221,3402,3623,720
1,1,12,0,6,0,1,4.494150999999999,0.44125,0.407346,205,1544,1749,721
1,1,12,0,0,0,1,3.554150999999999,0.515417,0.133083,408,1379,1787,722
1,1,12,0,1,1,2,2.871288,0.791304,0.0772304,174,746,920,723
1,1,12,1,2,0,2,5.691288,0.734783,0.168726,440,573,1013,724
1,1,12,0,3,1,3,3.4366509999999995,0.823333,0.316546,9,432,441,725
1,1,12,0,4,1,2,3.945848999999999,0.652917,0.350133,247,1867,2114,726
1,1,12,0,5,1,2,3.9066509999999983,0.59,0.155471,644,2451,3095,727
1,1,12,0,6,0,2,3.9066509999999983,0.752917,0.124383,159,1182,1341,728
1,1,12,0,0,0,1,4.024151,0.483333,0.350754,364,1432,1796,729
1,1,12,0,1,1,2,2.144150999999999,0.5775,0.154846,439,2290,2729,730
